School Yr,Location,District ID,District Name,School ID,School Name,School Type,Grade Band,Virtual Status,Governance,ADM,Total Expenditures,Per Pupil Exp,Fed Per Pupil Exp,State/Local Per Pupil Exp,Direct Classroom Expenditures,Classroom Support,Building Support,Central Support,Other Expenditures,ESD Direct Support,School Expenditures,District Expenditures,General Fund,Special State and Local Revenue Funds,Special Federal Revenue Funds,Special Revenue Funds,Trust and Agency Funds,Internal Service Funds,Enterprise Funds,ESD General Fund,ESD Special Revenue Funds,ESD Internal
23-24,Salem-Keizer SD 24J-Crossler Middle School,2142,Salem-Keizer SD 24J,1329,Crossler Middle School,Regular,Junior High/Middle School,Not Virtual,Public,821.03,14800060.43862784,18026.21151313331,2259.7352309007993,15766.47628223251,7383801.631077082,2826506.238917532,2429209.3931904226,1264294.8888065272,896248.2866362758,502128.14000618935,7488424.7299999995,6809507.568621649,10482666.856343867,1363529.0019402883,1855310.416626483,410980.3158343753,0,185445.7078766357,0,418321.97586579935,83806.16414039003,0
23-24,Salem-Keizer SD 24J-Houck Middle School,2142,Salem-Keizer SD 24J,1330,Houck Middle School,Regular,Junior High/Middle School,Not Virtual,Public,867.06,16103615.67107871,18572.66587211809,2043.2513977505098,16529.41447436758,7882752.327742098,3370911.4336469253,2568280.636168091,1335175.969560902,946495.3039606949,530279.3138786239,8382062.43,7191273.927200087,11505764.172879813,1666086.7391988677,1771621.556933557,434021.40317327436,0,195842.48501457405,0,441774.66401252087,88504.64986610305,0
23-24,Salem-Keizer SD 24J-Stephens Middle School,2142,Salem-Keizer SD 24J,1331,Stephens Middle School,Regular,Junior High/Middle School,Not Virtual,Public,1041.741881188119,18962361.913588163,18202.553104576506,2020.2055650268387,16182.347539549666,9317935.923216747,3818756.649914486,3084322.1156613226,1604166.6392724204,1137180.5855231872,637111.8146322776,9685189.17,8640060.928955887,13655891.072271485,1808067.1273256757,2104532.7456977656,521461.3441026386,0,235297.80955832163,0,530776.6124024319,106335.20222984566,0
23-24,Salem-Keizer SD 24J-Howard Street Charter,2142,Salem-Keizer SD 24J,1358,Howard Street Charter,Charter,Junior High/Middle School,Not Virtual,Public,182.464848017069,1844432.2984809973,10108.425368093129,1973.8927664987748,8134.532601594354,464596.21181248146,304207.9265641273,535807.1857367201,280975.57304220326,258845.40132546503,111592.43237314458,219502.03,1513337.8361078526,974705.1607683534,205755.44633047245,360166.0436411908,91335.83531262718,0,100877.38005520882,0,92967.43815518689,18624.994217957694,0
23-24,Salem-Keizer SD 24J-Miller Elementary School,2142,Salem-Keizer SD 24J,3215,Miller Elementary School,Regular,Elementary,Not Virtual,Public,334.13,6444045.42542711,19286.04263438515,2334.6745567471967,16951.368077637955,3315588.0107838754,1254884.2825121067,994308.9259380484,514523.0395928589,364741.1666002203,204348.28863776973,3468469.82,2771227.31678934,4714560.453798736,502327.70089961216,780084.8096459408,167254.36698992708,0,75469.80545512379,0,170242.16142654905,34106.12721122069,0
23-24,Salem-Keizer SD 24J-Claggett Creek Middle School,2142,Salem-Keizer SD 24J,3373,Claggett Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,778.81,14239529.033275334,18283.700816984034,2054.960642209424,16228.74017477461,6923849.511520336,2958976.8690571147,2307261.5476632193,1199280.7843214152,850160.320713248,476307.09805758664,7303881.12,6459340.815217747,10187322.44631459,1409719.7094754344,1600423.8977591211,389846.3877994346,0,175909.49386916755,0,396810.5160883807,79496.58196920596,0
23-24,Salem-Keizer SD 24J-Weddle Elementary School,2142,Salem-Keizer SD 24J,3374,Weddle Elementary School,Regular,Elementary,Not Virtual,Public,353.2969306930693,7962525.980518569,22537.772872519243,2410.765349114873,20127.00752340437,4632710.587501521,1349902.0353310483,1050211.3096319695,544037.9812020041,385664.0668520255,216070.46110228193,4816260.37,2930195.149416287,5710895.972533436,927195.8210981038,851715.9984634904,176848.69512630848,0,79799.03219494896,0,180007.88048530158,36062.58061698035,0
23-24,Salem-Keizer SD 24J-Lamb Elementary School,2142,Salem-Keizer SD 24J,3375,Lamb Elementary School,Regular,Elementary,Not Virtual,Public,436.1714563106796,8804418.768643865,20185.683041057564,2325.045659182369,17860.637381875196,4896119.624005206,1469760.9644384575,1290452.5023733408,671655.5337282338,476430.1440986272,266755.12719519687,4920118.81,3617544.8314486686,6402147.598600979,804247.6577593068,1014118.551154398,218332.92677795276,299.04,98517.86715603214,0,222233.1771313432,44521.95006385367,0
23-24,Salem-Keizer SD 24J-Hammond Elementary School,2142,Salem-Keizer SD 24J,3376,Hammond Elementary School,Regular,Elementary,Not Virtual,Public,457.65,8758349.981067598,19137.659742308748,2780.9588290885135,16356.700913220235,4682762.016587976,1516907.0105215502,1354373.456983054,704730.1022646033,499577.3947104145,279891.04329175863,4682774.08,3795684.85777584,6186363.165978187,686936.3751833343,1272705.8081323581,229084.37151090926,0,103369.21697105138,0,233176.68325759482,46714.360034163794,0
23-24,Salem-Keizer SD 24J-Hallman Elementary School,2142,Salem-Keizer SD 24J,3377,Hallman Elementary School,Regular,Elementary,Not Virtual,Public,352.67,7054782.48508688,20003.92005298687,2861.3964747838504,17142.523578203018,3789343.7689170362,1285496.7477800397,1051889.6905395251,543072.5776590356,384979.700191242,215687.04083405336,3914099.97,2924995.4742528256,4958357.581130399,613189.8662738042,1009128.6947620206,178761.87446903175,0,79657.42761756953,0,179688.45380630606,35998.587027747286,0
23-24,Salem-Keizer SD 24J-West Salem High School,2142,Salem-Keizer SD 24J,3463,West Salem High School,Regular,High School,Supplemental Virtual,Public,1585.3256435643564,30302264.050771054,19114.220585394152,2059.2842453731473,17054.936340021006,14119222.285968771,7224054.031518536,4784656.010036071,2443767.198437249,1730564.524810428,969558.5017686144,16184237.2,13148468.34900244,21509063.697859332,3407367.5800720416,3264636.121578125,793561.2994560655,0,358076.8500368746,0,807737.3002284466,161821.20154016776,0
23-24,Salem-Keizer SD 24J-Lee Elementary School,2142,Salem-Keizer SD 24J,3526,Lee Elementary School,Regular,Elementary,Not Virtual,Public,304.42,7422508.429602312,24382.459856784415,3356.4144470739893,21026.045409710427,4446641.391181059,1268895.9782451007,905888.8177875698,468772.9438028855,332309.29858569737,186178.15229733894,4711513.53,2524816.7473049737,5496955.623716552,496473.21866297524,1021759.6859782638,152382.52895302308,0,68759.2199941603,0,155104.6562160538,31073.496081285135,0
23-24,Salem-Keizer SD 24J-Optimum Learning Environment Charter School,2142,Salem-Keizer SD 24J,3528,Optimum Learning Environment Charter School,Charter,Elementary,Not Virtual,Public,129.55,2519576.58577255,19448.68070839483,3974.8600417044554,15473.820666690375,616518.6039833331,215987.5576839656,380422.9782697578,199492.5920427824,1107154.8537927112,79230.6012421006,1365876.47,1074469.5145304494,644918.929564021,220637.9194296973,514943.1184028122,64848.42200205026,0,994997.5951318687,0,66006.85964387942,13223.741598221175,0
23-24,Salem-Keizer SD 24J-Forest Ridge Elementary School,2142,Salem-Keizer SD 24J,3529,Forest Ridge Elementary School,Regular,Elementary,Not Virtual,Public,218.17,5305691.827414876,24319.071492024,2776.9092786513356,21542.162213372663,3058802.7253835876,1020063.5814080336,652710.4400703439,335957.53613256523,238157.5444203455,133429.10284051782,3362791.37,1809471.354574358,4057914.5146088954,350023.29754517216,605838.2973233619,109208.64707207489,0,49277.96802485366,0,111159.52580860801,22269.577031909786,0
23-24,Salem-Keizer SD 24J-Harritt Elementary School,2142,Salem-Keizer SD 24J,4068,Harritt Elementary School,Regular,Elementary,Not Virtual,Public,510.9193069306931,9387317.527359102,18373.385777399297,2950.9570726804136,15422.428704718883,5063370.652403624,1465420.61822111,1514040.4014171732,786758.9105697096,557726.9447474846,312469.6555331234,4837354.86,4237493.011825978,6502525.295261414,693471.2856586397,1507700.9423561038,255749.21516662775,0,115401.13338319244,0,260317.86168986803,52151.79384325541,0
23-24,Salem-Keizer SD 24J-Jane Goodall Environmental Middle Charter School,2142,Salem-Keizer SD 24J,4210,Jane Goodall Environmental Middle Charter School,Charter,Junior High/Middle School,Not Virtual,Public,94.10021701884638,1821925.540878928,19361.544517097478,3380.930828878443,15980.613688219035,435053.9954342408,156885.1875834177,276324.85383357847,144903.86881418765,808757.6352135035,57550.110161446115,983921.4400000001,780453.9907174819,499182.29565292347,172652.52361496742,318146.3247231697,47103.43947296536,0,727290.847253456,0,47944.884733474224,9605.225427971893,0
23-24,Salem-Keizer SD 24J-Valley Inquiry Charter School,2142,Salem-Keizer SD 24J,4390,Valley Inquiry Charter School,Charter,Elementary,Not Virtual,Public,163.77,2444097.548661293,14923.963782507743,1973.7667166882713,12950.197065819471,424778.5418429213,273039.6165334083,480909.8506463777,252187.5862512271,1013181.9533873585,100158.97773383876,985653.18,1358285.3909274542,800570.0397630235,266748.0374720303,323243.7751920382,81977.8160654247,0,871398.9024349374,0,83442.2493545205,16716.728379318265,0
23-24,Salem-Keizer SD 24J-Early College High School,2142,Salem-Keizer SD 24J,4589,Early College High School,Alternative,High School,Supplemental Virtual,Public,194.62,4865912.859287176,25002.121361048074,1961.9452597669795,23040.176101281093,1930933.9638875823,1576173.464619478,571500.7335458144,299693.15525562566,487611.5419786756,119026.31890187274,3132735.58,1614150.9603853032,3965966.640296023,257707.0742138764,381833.78645584953,97420.30019327688,0,43958.73922627777,0,99160.59454953152,19865.724352341218,0
23-24,Salem-Keizer SD 24J-Roberts High School,2142,Salem-Keizer SD 24J,4596,Roberts High School,Alternative,High School,Supplemental Virtual,Public,388.20652688798293,15641247.532881709,40291.04728935944,2817.3272716614297,37473.72001769801,9648086.949760035,2828985.718525744,1240194.2580585508,597794.8768568877,1326185.7296804916,237420.58302927495,12184096.51,3219730.4398524337,12059157.269833263,1968957.5183608741,1093704.8352384805,194323.27811333217,0,87684.04830648356,0,197794.625496974,39625.957532300934,0
23-24,Salem-Keizer SD 24J-Kalapuya Elementary School,2142,Salem-Keizer SD 24J,4858,Kalapuya Elementary School,Regular,Elementary,Not Virtual,Public,498.8689108910891,9472492.794615017,18987.93969280441,2073.6328770620244,16914.306815742388,5115638.14686997,1545100.0707281064,1478308.808953134,768202.6408585348,565243.1272052709,305099.83597755997,5029844.24,4137548.718637456,6956427.205430065,793427.7052179145,1034470.9749678879,249717.18762770013,20670.57,112679.31539388855,0,254178.07936613742,50921.75661142251,0
23-24,Salem-Keizer SD 24J-Straub Middle School,2142,Salem-Keizer SD 24J,4859,Straub Middle School,Regular,Junior High/Middle School,Not Virtual,Public,563.16,10682978.221736543,18969.703497649945,2280.9230813452164,16688.78041630473,5285005.7762713535,2248031.306617538,1667983.725985309,867203.7679260002,614753.6449363423,344419.18483598117,5667789.05,4670769.9869005615,7666367.082702231,978567.4255733563,1284524.642490372,281899.1689284031,0,127200.71720619971,0,286934.9523508076,57484.23248517356,0
23-24,Salem-Keizer SD 24J-Cesar E Chavez Elementary,2142,Salem-Keizer SD 24J,5064,Cesar E Chavez Elementary,Regular,Elementary,Not Virtual,Public,491.4087378640777,9964623.300385404,20277.66812551386,2543.021272458844,17734.646853055016,5507492.790492429,1704066.5167373384,1459920.2652221932,756714.8040831883,536428.9238502545,300537.31961862347,5588410.89,4075675.09076678,7186693.661027146,870752.2836059902,1249662.8738605015,245982.8730876465,0,110994.28918549627,0,250377.0558700896,50160.26374853391,0
23-24,Salem-Keizer SD 24J-Battle Creek Elementary School,2142,Salem-Keizer SD 24J,5066,Battle Creek Elementary School,Regular,Elementary,Not Virtual,Public,452.08,8262089.714627204,18275.72490405947,2843.793760032419,15431.93114402705,4255840.264306331,1477044.5392301595,1339554.8876394604,696152.9217344736,493497.10171677964,276484.52496741666,4236117.13,3749488.0596597875,5751711.112108857,619864.4564166542,1285622.283035456,226296.21473320632,0,102111.12336561327,0,230338.71947360094,46145.80549381573,0
23-24,North Santiam SD 29J-Mari-Linn School,2143,North Santiam SD 29J,656,Mari-Linn School,Regular,Elementary,Not Virtual,Public,162.6141584158416,2911164.2935631312,17902.280600429753,1027.7833225825393,16874.497277847215,1453599.9335488742,622532.0204387314,549686.2907592743,136414.26652345707,148931.7822927943,78989.34652699507,2109331.4,722843.5470361363,2275533.03944675,242896.0175376142,167132.12003559706,146286.39426343658,0,327.3757527380794,0,23451.79732903079,55537.549197964276,0
23-24,North Santiam SD 29J-Sublimity School,2143,North Santiam SD 29J,717,Sublimity School,Regular,Elementary,Not Virtual,Public,350.64,5370240.748734465,15315.539438553687,666.9206955495798,14648.618743004108,2714457.244409332,1115862.2147788827,924638.2199068272,294145.964163015,321137.1054764077,170322.34299917746,3641272.69,1558645.7157352874,4374971.997677559,410689.9197813505,233849.07268750467,179701.50513766543,0,705.9104512076572,0,50568.40250295371,119753.94049622373,0
23-24,North Santiam SD 29J-Stayton Elementary School,2143,North Santiam SD 29J,788,Stayton Elementary School,Regular,Elementary,Not Virtual,Public,326.1858415841584,6451731.898507957,19779.31312767713,1334.6648741992801,18444.64825347785,3642255.9364969893,1159565.4474916756,1077538.2070734233,273631.78436315525,298740.52308271354,158443.80787067188,4843344.66,1449943.430637285,4854578.951105357,734060.3705331254,435348.7852235071,268643.30457551754,0,656.6791997781846,0,47041.686424801555,111402.12144587032,0
23-24,North Santiam SD 29J-Stayton Middle School,2143,North Santiam SD 29J,789,Stayton Middle School,Regular,Junior High/Middle School,Not Virtual,Public,440.14,7471869.465159101,16976.120018991915,507.3899249088712,16468.730094083043,3662570.950489743,1669433.2079003465,1367198.1826830679,369226.0000761734,403441.1240097709,213796.7033072609,5301586.55,1956486.2118518406,6215797.655112939,453572.7353118971,223322.60154939056,364493.6775150926,0,886.0923625214984,0,63475.86321483587,150320.84009242503,0
23-24,North Santiam SD 29J-Stayton High School,2143,North Santiam SD 29J,809,Stayton High School,Regular,High School,Supplemental Virtual,Public,631.3980198019802,10922160.662857104,17298.376492030377,386.0726594343453,16912.30383259603,4452187.457668908,3376991.653544497,1881954.2047784945,529669.1173433491,681358.2295218557,306699.7207897397,7808805.06,2806655.8820673646,8418430.433769356,1522808.2876769286,243765.51266652995,421685.57385390595,7500,1271.1341006446416,0,91058.60485088546,215641.11593885423,0
23-24,North Santiam SD 29J-North Santiam Options Academy,2143,North Santiam SD 29J,5620,North Santiam Options Academy,Alternative,Combined,Focus Virtual,Public,94.9719801980198,1128859.1311782408,11886.233485124045,238.04060724367227,11648.192877880372,466802.3873861534,246590.21584586648,171369.21479891287,79670.38753085019,164426.92561645788,46132.358506155084,660562.53,422164.24267208576,962427.9528880388,58007.38915908441,22607.187837470654,39493.044654381934,0,191.19813310993854,0,13696.61567749263,32435.742828662456,0
23-24,St Paul SD 45-St Paul Elementary School,2144,St Paul SD 45,778,St Paul Elementary School,Regular,Elementary,Not Virtual,Public,109.58,2759060.671244199,25178.505851836093,1131.5458277011126,24046.96002413498,1639323.0376916307,470739.6591134582,424727.7175396064,215279.70801968317,8990.548879820772,129882.43932229157,1941487.68,687690.5519219076,2164811.5343278926,256148.02338454154,123994.79179948792,84223.8824099856,0,0,0,42852.59258281325,87029.84673947832,0
23-24,St Paul SD 45-St Paul High School,2144,St Paul SD 45,779,St Paul High School,Regular,High School,Supplemental Virtual,Public,140.38,3274769.3287558015,23327.890930017107,209.80864938390147,23118.082280633207,1323147.9823083694,1055967.9808865418,608346.7524603937,275789.0619803169,11517.551120179229,166388.91067770845,2227398.49,880981.9280780925,2424699.2156721074,546331.3066154585,29452.938200512086,107896.95759001441,0,0,0,54897.307417186756,111491.60326052169,0
23-24,Mt Angel SD 91-Mt Angel Middle School,2145,Mt Angel SD 91,792,Mt Angel Middle School,Regular,Junior High/Middle School,Not Virtual,Public,163.74,2858865.649040798,17459.787767441052,556.6555479601031,16903.132219480947,1387384.2213942143,602515.1919867633,541800.5932573098,226365.94047198832,100799.70193052232,116070.34983655968,1147060.22,1595735.0792042385,2269298.165843458,251064.0767852593,91146.7794229873,131286.27715253396,0,0,0,46582.9691980238,69487.38063853588,0
