Address,CaseNumber,CouncilDistrict,CrimeAgainst,CustomCrimeAgainst,CustomCrimeCategory,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseCount,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,ReportMonthYear
NW 14TH AVE / NW COUCH ST,26-902350,4,Property,Property,Larceny: Car Prowl - Other,Pearl,1/27/2026,2200,Larceny Offenses,1,Theft From Motor Vehicle,45.523613673,-122.685171433,7642120,684570,1/28/2026,January 2026
NW 14TH AVE / NW FLANDERS ST,26-902353,4,Property,Property,Larceny: Car Prowl - Other,Pearl,1/15/2026,1530,Larceny Offenses,1,Theft From Motor Vehicle,45.525754695,-122.685265548,7642117,685351,1/27/2026,January 2026
NW 14TH AVE / NW GLISAN ST,26-2683,4,Property,Property,Larceny: Car Prowl - Car Parts,Pearl,12/25/2025,1,Larceny Offenses,1,Theft of Motor Vehicle Parts or Accessories,45.526467529,-122.685292986,7642117,685611,1/3/2026,January 2026
NW 14TH AVE / NW HOYT ST,26-5195,4,Property,Property,Fraud,Pearl,1/4/2025,2000,Fraud Offenses,1,Credit Card/ATM Fraud,45.527180437,-122.685316523,7642118,685871,1/6/2026,January 2026
NW 14TH AVE / NW HOYT ST,26-5195,4,Property,Property,Larceny: Car Prowl - Other,Pearl,1/4/2025,2000,Larceny Offenses,1,Theft From Motor Vehicle,45.527180437,-122.685316523,7642118,685871,1/6/2026,January 2026
NW 14TH AVE / NW NORTHRUP ST,26-316,4,Property,Property,Motor Vehicle Theft,Pearl,12/31/2025,2145,Motor Vehicle Theft,1,Motor Vehicle Theft,45.531457510,-122.685477266,7642119,687431,1/1/2026,January 2026
NW 15TH AVE / NW COUCH ST,26-20298,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/21/2026,1632,Larceny Offenses,1,Theft From Motor Vehicle,45.523583103,-122.686778368,7641708,684570,1/21/2026,January 2026
NW 15TH AVE / NW COUCH ST,26-20298,4,Property,Property,Vandalism,Northwest,1/21/2026,1632,Vandalism,1,Vandalism,45.523583103,-122.686778368,7641708,684570,1/21/2026,January 2026
NW 15TH AVE / NW HOYT ST,26-900724,4,Property,Property,Vandalism,Pearl,1/8/2026,1725,Vandalism,1,Vandalism,45.527160849,-122.686346275,7641854,685871,1/8/2026,January 2026
NW 15TH AVE / NW HOYT ST,26-901566,4,Property,Property,Larceny: Car Prowl - Other,Pearl,1/17/2026,0,Larceny Offenses,1,Theft From Motor Vehicle,45.527160849,-122.686346275,7641854,685871,1/21/2026,January 2026
NW 16TH AVE / NW DAVIS ST,26-3105,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/2/2026,2130,Larceny Offenses,1,Theft From Motor Vehicle,45.524286954,-122.687277769,7641587,684830,1/4/2026,January 2026
NW 16TH AVE / NW DAVIS ST,26-3105,4,Property,Property,Vandalism,Northwest,1/2/2026,2130,Vandalism,1,Vandalism,45.524286954,-122.687277769,7641587,684830,1/4/2026,January 2026
NW 16TH AVE / NW IRVING ST,26-900865,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/9/2026,1700,Larceny Offenses,1,Theft From Motor Vehicle,45.527857421,-122.687372391,7641598,686132,1/9/2026,January 2026
NW 16TH AVE / NW OVERTON ST,26-901847,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/16/2026,2200,Larceny Offenses,1,Theft From Motor Vehicle,45.532134342,-122.687541092,7641597,687692,1/21/2026,January 2026
NW 17TH AVE / NW SAVIER ST,26-902109,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/24/2026,1830,Larceny Offenses,1,Theft From Motor Vehicle,45.534966655,-122.688649656,7641341,688732,1/25/2026,January 2026
NW 18TH AVE / NW FLANDERS ST,26-9759,4,Property,Property,Arson,Northwest,1/11/2026,827,Arson,1,Arson,45.525680222,-122.689322145,7641077,685352,1/11/2026,January 2026
NW 18TH AVE / NW GLISAN ST,26-15398,4,Property,Property,Vandalism,Northwest,1/16/2026,250,Vandalism,1,Vandalism,45.526393055,-122.689349633,7641077,685612,1/16/2026,January 2026
NW 18TH AVE / NW JOHNSON ST,26-901223,4,Property,Property,Vandalism,Northwest,1/14/2026,830,Vandalism,1,Vandalism,45.528531627,-122.689428201,7641078,686392,1/14/2026,January 2026
NW 19TH AVE / NW COUCH ST,26-20902,4,Society,Society,Drug Offenses,Northwest,1/22/2026,829,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.523522323,-122.690257667,7640816,684572,1/22/2026,January 2026
NW 19TH AVE / NW COUCH ST,26-30031,4,Society,Society,Drug Offenses,Northwest,1/31/2026,1000,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.523522323,-122.690257667,7640816,684572,1/31/2026,January 2026
NW 19TH AVE / NW FLANDERS ST,26-900541,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/6/2026,800,Larceny Offenses,1,Theft From Motor Vehicle,45.525660896,-122.690336266,7640817,685352,1/6/2026,January 2026
NW 19TH AVE / NW JOHNSON ST,26-901507,4,Property,Property,Vandalism,Northwest,1/15/2026,1930,Vandalism,1,Vandalism,45.528512300,-122.690442373,7640818,686392,1/16/2026,January 2026
NW 19TH AVE / NW NORTHRUP ST,26-25738,4,Property,Property,Larceny: Car Prowl - Car Parts,Northwest,1/11/2026,2330,Larceny Offenses,1,Theft of Motor Vehicle Parts or Accessories,45.531363702,-122.690548492,7640819,687432,1/27/2026,January 2026
NW 19TH AVE / W BURNSIDE ST,26-12586,4,Society,Society,Drug Offenses,Northwest,1/13/2026,2320,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.523009929,-122.690222288,7640820,684385,1/13/2026,January 2026
NW 19TH AVE / W BURNSIDE ST,26-901280,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/14/2026,1830,Larceny Offenses,1,Theft From Motor Vehicle,45.523009929,-122.690222288,7640820,684385,1/14/2026,January 2026
NW 20TH AVE / NW FLANDERS ST,26-20925,4,Society,Society,Drug Offenses,Northwest,1/22/2026,909,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.525624959,-122.692364611,7640297,685353,1/22/2026,January 2026
NW 20TH AVE / NW FLANDERS ST,26-902264,4,Property,Property,Vandalism,Northwest,10/19/2025,1600,Vandalism,1,Vandalism,45.525624959,-122.692364611,7640297,685353,1/26/2026,January 2026
NW 20TH AVE / NW HOYT ST,26-4949,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/5/2025,1700,Larceny Offenses,1,Theft From Motor Vehicle,45.527050698,-122.692415765,7640298,685873,1/6/2026,January 2026
NW 20TH AVE / NW IRVING ST,26-902281,4,Property,Property,Larceny: Car Prowl - Car Parts,Northwest,12/11/2025,2300,Larceny Offenses,1,Theft of Motor Vehicle Parts or Accessories,45.527763529,-122.692443292,7640298,686133,1/27/2026,January 2026
NW 20TH AVE / NW PETTYGROVE ST,26-901637,4,Property,Property,Vandalism,Northwest,1/16/2026,1715,Vandalism,1,Vandalism,45.532756165,-122.692632212,7640299,687954,1/18/2026,January 2026
NW 21ST AVE / NW GLISAN ST,26-900988,4,Property,Property,Vandalism,Northwest,1/10/2026,1355,Vandalism,1,Vandalism,45.526299076,-122.694420401,7639777,685613,1/10/2026,January 2026
NW 21ST AVE / NW HOYT ST,26-5715,4,Person,Person,Assault: Aggravated,Northwest,1/6/2026,2241,Assault Offenses,1,Aggravated Assault,45.527011982,-122.694444053,7639778,685873,1/6/2026,January 2026
NW 21ST AVE / NW SAVIER ST,26-902321,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/26/2026,2100,Larceny Offenses,1,Theft From Motor Vehicle,45.534878092,-122.694732527,7639782,688742,1/27/2026,January 2026
NW 22ND AVE / NW GLISAN ST,26-902127,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/26/2026,738,Larceny Offenses,1,Theft From Motor Vehicle,45.526263067,-122.696448767,7639257,685614,1/26/2026,January 2026
NW 22ND AVE / NW HOYT ST,26-900358,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/2/2026,0,Larceny Offenses,1,Theft From Motor Vehicle,45.526975972,-122.696472444,7639258,685874,1/2/2026,January 2026
NW 22ND AVE / NW OVERTON ST,26-13321,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/14/2026,900,Larceny Offenses,1,Theft From Motor Vehicle,45.531965860,-122.696661609,7639259,687694,1/14/2026,January 2026
NW 22ND AVE / NW OVERTON ST,26-13321,4,Property,Property,Vandalism,Northwest,1/14/2026,900,Vandalism,1,Vandalism,45.531965860,-122.696661609,7639259,687694,1/14/2026,January 2026
NW 22ND AVE / NW PETTYGROVE ST,26-900269,4,Property,Property,Vandalism,Northwest,1/2/2026,1000,Vandalism,1,Vandalism,45.532678765,-122.696685292,7639260,687954,1/5/2026,January 2026
NW 25TH AVE / NW NORTHRUP ST,26-17232,4,Property,Property,Larceny: Car Prowl - Car Parts,Northwest,1/17/2026,1400,Larceny Offenses,1,Theft of Motor Vehicle Parts or Accessories,45.531140043,-122.702680422,7637709,687435,1/18/2026,January 2026
NW 29TH AVE / NW VAUGHN ST,26-900959,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/11/2026,1024,Larceny Offenses,1,Theft From Motor Vehicle,45.536697442,-122.711036151,7635624,689519,1/11/2026,January 2026
NW BROADWAY / NW COUCH ST,26-19676,4,Society,Society,Weapon Law Violations,Old Town/Chinatown,1/21/2026,130,Weapon Law Violations,1,Weapons Law Violations,45.523757238,-122.677464256,7644096,684569,1/21/2026,January 2026
NW BROADWAY / NW EVERETT ST,26-29314,4,Society,Society,Drug Offenses,Old Town/Chinatown,1/30/2026,1819,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.525182984,-122.677515033,7644097,685089,1/30/2026,January 2026
NW BROADWAY / NW HOYT ST,26-7201,4,Property,Property,Larceny: Other,Old Town/Chinatown,1/8/2026,1336,Larceny Offenses,1,Purse-Snatching,45.527321565,-122.677593154,7644098,685869,1/8/2026,January 2026
NW BROADWAY / NW HOYT ST,26-7201,4,Property,Property,Larceny: Shoplifting,Old Town/Chinatown,1/8/2026,1336,Larceny Offenses,1,Shoplifting,45.527321565,-122.677593154,7644098,685869,1/8/2026,January 2026
NW COUCH ST / NW 6TH AVE,26-1214,4,Property,Property,Robbery,Old Town/Chinatown,12/31/2025,430,Robbery,1,Robbery,45.523776451,-122.676450164,7644356,684569,1/2/2026,January 2026
NW COUCH ST / NW 13TH AVE,26-1757,4,Society,Society,Drug Offenses,Pearl,1/2/2026,2001,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.523637844,-122.684188761,7642372,684572,1/2/2026,January 2026
NW DAVIS ST / NW 13TH AVE,26-900319,4,Property,Property,Larceny: Car Prowl - Other,Pearl,12/31/2025,2200,Larceny Offenses,1,Theft From Motor Vehicle,45.524348307,-122.684196576,7642377,684831,1/1/2026,January 2026
NW DAVIS ST / NW 13TH AVE,26-902357,4,Property,Property,Vandalism,Pearl,1/28/2026,705,Vandalism,1,Vandalism,45.524348307,-122.684196576,7642377,684831,1/28/2026,January 2026
NW DAVIS ST / NW 14TH AVE,26-901981,4,Property,Property,Larceny: Car Prowl - Other,Pearl,1/23/2026,1910,Larceny Offenses,1,Theft From Motor Vehicle,45.524332139,-122.685191279,7642122,684832,1/23/2026,January 2026
NW DAVIS ST / NW 14TH AVE,26-902025,4,Property,Property,Larceny: Car Prowl - Other,Pearl,1/22/2026,2030,Larceny Offenses,1,Theft From Motor Vehicle,45.524332139,-122.685191279,7642122,684832,1/22/2026,January 2026
NW DAVIS ST / NW 18TH AVE,26-515,4,Property,Property,Larceny: Car Prowl - Other,Northwest,12/31/2025,2100,Larceny Offenses,1,Theft From Motor Vehicle,45.524254556,-122.689267170,7641077,684832,1/1/2026,January 2026
NW DAVIS ST / NW 18TH AVE,26-901996,4,Property,Property,Larceny: Car Prowl - Other,Northwest,1/22/2026,800,Larceny Offenses,1,Theft From Motor Vehicle,45.524254556,-122.689267170,7641077,684832,1/23/2026,January 2026
NW EVERETT ST / NW 1ST AVE,26-7978,4,Society,Society,Drug Offenses,Old Town/Chinatown,1/9/2026,1050,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.525292276,-122.671449615,7645652,685087,1/9/2026,January 2026
NW EVERETT ST / NW 14TH AVE,26-29627,4,Property,Property,Larceny: Car Prowl - Other,Pearl,1/30/2026,2238,Larceny Offenses,1,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,1/30/2026,January 2026
NW EVERETT ST / NW 14TH AVE,26-900304,4,Property,Property,Larceny: Car Prowl - Other,Pearl,1/1/2026,115,Larceny Offenses,1,Theft From Motor Vehicle,45.525036303,-122.685241801,7642116,685089,1/1/2026,January 2026
NW EVERETT ST / NW NAITO PKWY,26-2256,4,Society,Society,Drug Offenses,Old Town/Chinatown,1/3/2026,1023,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.525326469,-122.670365810,7645930,685092,1/3/2026,January 2026
NW EVERETT ST / NW TRINITY PL,26-12757,4,Property,Property,Motor Vehicle Theft,Northwest,1/7/2026,705,Motor Vehicle Theft,1,Motor Vehicle Theft,45.524928952,-122.691311171,7640560,685092,1/14/2026,January 2026
NW FLANDERS ST / NW 1ST AVE,26-25045,4,Property,Property,Vandalism,Old Town/Chinatown,1/26/2026,1454,Vandalism,1,Vandalism,45.526001339,-122.671531381,7645638,685346,1/26/2026,January 2026
NW FLANDERS ST / NW 6TH AVE,26-3150,4,Property,Property,Vandalism,Old Town/Chinatown,1/3/2026,1900,Vandalism,1,Vandalism,45.525915033,-122.676528244,7644357,685349,1/6/2026,January 2026
NW FLANDERS ST / NW 6TH AVE,26-16597,4,Person,Person,Assault: Simple/Intimidation,Old Town/Chinatown,1/17/2026,1951,Assault Offenses,1,Simple Assault,45.525915033,-122.676528244,7644357,685349,1/17/2026,January 2026
NW FLANDERS ST / NW BROADWAY,26-6511,4,Person,Person,Assault: Simple/Intimidation,Old Town/Chinatown,1/7/2026,1906,Assault Offenses,1,Simple Assault,45.525895820,-122.677542373,7644097,685349,1/7/2026,January 2026
